Date, Open, High, Low, Close,,,,,
08/18/21,69136.15,69136.15,67720.86,67905.68,-1230.47,-1.8%,-1.779778018,,
08/17/21,68685.91,69490.39,68673.63,68939.84,253.93,0.4%,0.369697366,,
08/16/21,68937.84,69074.57,68634.61,68824.7,-113.14,-0.2%,-0.164118864,,
08/13/21,69402.4,69557.32,69215.29,69384.76,-17.64,0.0%,-0.025416988,,
2008/12/21,69291.04,69486.64,69025.8,69401.95,110.91,0.2%,0.160063985,,
2008/11/21,69717.66,69813.78,69361.08,69617.16,-100.5,-0.1%,-0.144152859,,
2008/10/21,69105.77,69724.38,69042.65,69602.04,496.27,0.7%,0.718131062,,
2008/09/21,68673.95,68673.95,68673.95,68673.95,0,0.0%,0,,
2008/06/21,68371.23,68819.95,68371.23,68673.95,302.72,0.4%,0.44275933,,
2008/05/21,68522.12,68861.51,68371.23,68371.23,-150.89,-0.2%,-0.220206263,,
2008/04/21,69239.73,69281.84,68639.64,68898.04,-341.69,-0.5%,-0.493488348,,
2008/03/21,68337.7,68841.27,68337.7,68705.73,368.03,0.5%,0.538546073,,
2008/02/21,69150.68,69584.6,68822.75,68822.75,-327.93,-0.5%,-0.474225272,,
07/30/21,68879.03,69109.07,68534.11,68970.78,91.75,0.1%,0.133204547,,
07/29/21,69109.87,69761.38,69109.87,69565.23,455.36,0.7%,0.658892861,,
07/28/21,66946.65,68525.54,66946.65,68525.54,1578.89,2.4%,2.358430183,,
07/27/21,67937.79,67937.79,66902.9,67340.72,-597.07,-0.9%,-0.878848134,,
07/26/21,67653.01,68312.99,67530.59,68051.05,398.04,0.6%,0.588355197,,
07/23/21,67596.87,68266.15,67596.87,68063.7,466.83,0.7%,0.690608899,,
07/22/21,66896.69,67479.76,66778.7,67404.27,507.58,0.8%,0.75875204,,
07/21/21,65725.37,66694.27,65693.17,66558.46,833.09,1.3%,1.267531853,,
07/20/21,65280.49,65724.68,64904.13,65724.68,444.19,0.7%,0.680433005,,
07/19/21,65541.11,65745.35,64556.67,64804.74,-736.37,-1.1%,-1.123523846,,
07/16/21,67702.65,67702.65,66293.33,66529.53,-1173.12,-1.7%,-1.732753445,,
07/15/21,67971.05,67991.7,67313.67,67538.61,-432.44,-0.6%,-0.636212034,,
07/14/21,67053.66,68314.07,66984.03,67897.6,843.94,1.3%,1.25860393,,
07/13/21,67362.74,67605.8,66828.5,67088.27,-274.47,-0.4%,-0.407450766,,
2007/12/21,66380.75,67293.33,65881.63,67293.33,912.58,1.4%,1.374766028,,
2007/09/21,65639.26,66399.72,65639.26,66385.57,746.31,1.1%,1.136987224,,
2007/08/21,66305.12,66305.12,65136.18,65243.5,-1061.62,-1.6%,-1.601113157,,
2007/07/21,65985.63,66967.12,65985.63,66806.36,820.73,1.2%,1.243801112,,
2007/06/21,66315.52,66471.33,65831.27,65849.75,-465.77,-0.7%,-0.702354441,,
2007/05/21,66035.58,66218.77,65638.95,66166.86,131.28,0.2%,0.198801919,,
2007/02/21,66616.85,66945.98,66259.47,66323.76,-293.09,-0.4%,-0.439963763,,
2007/01/21,66523.45,66807.36,66069.37,66555.78,32.33,0.0%,0.048599404,,
06/30/21,66525.62,66660.45,66108.9,66248.74,-276.88,-0.4%,-0.416200556,,
06/29/21,65774.33,66829.94,65763.88,66548.71,774.38,1.2%,1.177328602,,
06/28/21,66166.93,66240.04,65737.73,65809.35,-357.58,-0.5%,-0.540421023,,
06/25/21,66530.22,66595.41,66088.13,66215.47,-314.75,-0.5%,-0.47309328,,
06/24/21,65755.45,66358.47,65574.82,66263.49,508.04,0.8%,0.772620368,,
06/23/21,65846.3,66124.81,65546.69,65819.63,-26.67,0.0%,-0.040503415,,
06/22/21,65638.95,65873.4,65362.49,65551.73,-87.22,-0.1%,-0.132878421,,
06/21/21,65147.68,65725.58,65078.44,65563.48,415.8,0.6%,0.638242221,,
06/18/21,66508.06,66593.93,65635.23,65635.23,-872.83,-1.3%,-1.312367253,,
06/17/21,66625.24,67273.53,66504.23,66585.48,-39.76,-0.1%,-0.059677083,,
06/16/21,67310.57,67310.57,67310.57,67310.57,0,0.0%,0,,
06/15/21,67941.48,68010.62,67110.39,67310.57,-630.91,-0.9%,-0.928607973,,
06/14/21,67913.6,68228.53,67644.75,67941.48,27.88,0.0%,0.04105216,,
2006/11/21,67860.09,67861.82,67438.61,67723.91,-136.18,-0.2%,-0.2006776,,
2006/10/21,67987.95,68062.28,67460.67,67542.84,-445.11,-0.7%,-0.654689544,,
2006/09/21,67661.9,67726.4,67356.23,67681.47,19.57,0.0%,0.02892322,,
2006/08/21,67704.75,67927.12,67435.91,67644.84,-59.91,-0.1%,-0.088487145,,
2006/07/21,67596.67,67797.56,67179.07,67575.42,-21.25,0.0%,-0.03143646,,
2006/04/21,67679.52,68247.34,67636.23,67825.02,145.5,0.2%,0.214983794,,
2006/03/21,68686.22,68734.9,67614.1,67791.38,-894.84,-1.3%,-1.302794068,,
2006/02/21,69016.71,69278.05,68905.53,69049.04,32.33,0.0%,0.046843728,,
2006/01/21,68323.08,69141.11,68068.69,68922.86,599.78,0.9%,0.877858551,,
05/31/21,67741.43,68140.85,67674.31,67964.04,222.61,0.3%,0.328617214,,
05/28/21,67098.42,67726.56,66794.61,67554.86,456.44,0.7%,0.680254468,,
05/27/21,66107.83,66940.25,66102.55,66940.25,832.42,1.3%,1.259185183,,
05/26/21,66230.36,66446.37,66030.35,66108.23,-122.13,-0.2%,-0.184401836,,
05/25/21,66681.2,66812.45,66022.98,66076.68,-604.52,-0.9%,-0.906582365,,
05/24/21,66222.03,66493.13,65940.26,66054.92,-167.11,-0.3%,-0.252348048,,
05/21/21,66214.43,66771.34,66186.67,66238.93,24.5,0.0%,0.037000998,,
05/20/21,66149.56,66423.2,65757.17,66124.44,-25.12,0.0%,-0.037974553,,
05/19/21,66550.75,66793.55,65722.69,65855.81,-694.94,-1.0%,-1.044225647,,
05/18/21,67817.24,67989.77,67057.88,67254.92,-562.32,-0.8%,-0.829169692,,
05/17/21,67166.99,67373.62,66590.34,67217.11,50.12,0.1%,0.074619988,,
05/14/21,66274.74,66635.71,66090.94,66598.13,323.39,0.5%,0.487953631,,
05/13/21,66795.92,66795.92,65362.26,66168.65,-627.27,-0.9%,-0.939084303,,
2005/12/21,68121.82,68402.98,67321.56,67424.27,-697.55,-1.0%,-1.023974404,,
2005/11/21,67932.96,67935.07,66993.58,67241.2,-691.76,-1.0%,-1.01829804,,
2005/10/21,69007.47,69043.1,68373.64,68377.23,-630.24,-0.9%,-0.913292431,,
2005/07/21,67809.81,68664.36,67758.04,68519.53,709.72,1.0%,1.046633223,,
2005/06/21,67532.2,67687.96,67050.7,67608.89,76.69,0.1%,0.113560642,,
2005/05/21,66741.71,67400.47,66658.22,67346.19,604.48,0.9%,0.905700498,,
2005/04/21,66846.92,67183.52,65969.09,66173.97,-672.95,-1.0%,-1.006703076,,
2005/03/21,67101.64,67101.64,66320.96,66586.24,-515.4,-0.8%,-0.76808853,,
04/30/21,67321.75,67420.19,66667.03,66937,-384.75,-0.6%,-0.571509208,,
04/29/21,67923.16,68188.19,67361.08,67392.73,-530.43,-0.8%,-0.780926565,,
04/28/21,67490.84,67983.73,67444.41,67740.11,249.27,0.4%,0.36933901,,
04/27/21,67572.58,67572.58,67572.58,67572.58,0,0.0%,0,,
04/26/21,67295.74,67594.42,67266.61,67572.58,276.84,0.4%,0.411378194,,
04/23/21,66850.49,67295.74,66789.46,67295.74,445.25,0.7%,0.666038499,,
04/22/21,67244.68,67395.22,66803.69,66971.59,-273.09,-0.4%,-0.406113911,,
04/21/21,67152,67227.17,66427.45,67145.75,-6.25,0.0%,-0.009307243,,
04/20/21,67975.34,68106.72,66786.48,66835.52,-1139.82,-1.7%,-1.676813974,,
04/19/21,68628.54,68802.69,68094.28,68094.28,-534.26,-0.8%,-0.778480789,,
04/16/21,67980.05,68741.83,67956.14,68698.78,718.73,1.1%,1.057266066,,
04/15/21,67968.61,68104.74,67682.73,67823.09,-145.52,-0.2%,-0.214098832,,
04/14/21,67201.07,67839.56,67201.07,67812.15,611.08,0.9%,0.909330759,,
04/13/21,66455.66,67150.35,66291.78,67072.49,616.83,0.9%,0.928182791,,
2004/12/21,66931.19,66931.19,66257.24,66390.02,-541.17,-0.8%,-0.808546808,,
2004/09/21,67183.9,67241.71,66886.89,67191.27,7.37,0.0%,0.01096989,,
2004/08/21,67892.77,67976.77,66953.08,67053.97,-838.8,-1.2%,-1.235477651,,
2004/07/21,67809.92,68132.18,67050.73,67160.42,-649.5,-1.0%,-0.95782446,,
2004/06/21,67720.98,68092.87,67632.03,68063.89,342.91,0.5%,0.506357114,,
2004/05/21,67236.31,67236.31,67236.31,67236.31,0,0.0%,0,,
2004/02/21,67236.31,67236.31,67236.31,67236.31,0,0.0%,0,,
2004/01/21,66485.29,67523.32,66485.29,67236.31,751.02,1.1%,1.129603255,,
03/31/21,67323.92,67323.92,66384.19,66485.29,-838.63,-1.2%,-1.245664245,,
03/30/21,67153.39,67340.06,66773.33,67291.66,138.27,0.2%,0.205901742,,
03/29/21,66676.96,67430.12,66576.33,67089.37,412.41,0.6%,0.618519501,,
03/26/21,65557.5,66861.69,65557.5,66833.99,1276.49,1.9%,1.947130382,,
03/25/21,64876.82,65400.33,64503.03,64783.62,-93.2,-0.1%,-0.143656856,,
03/24/21,64842.86,65460.16,64248.36,65257.09,414.23,0.6%,0.638821298,,
03/23/21,65778.5,65879.43,65171.35,65318.52,-459.98,-0.7%,-0.699286241,,
03/22/21,65911.27,65911.27,65911.27,65911.27,0,0.0%,0,,
03/19/21,66739.74,66739.74,65609.58,65911.27,-828.47,-1.2%,-1.241344362,,
03/18/21,67264.3,67516.34,66528.31,66739.74,-524.56,-0.8%,-0.779849043,,
03/17/21,67176.39,67445.43,66246.6,66494.49,-681.9,-1.0%,-1.015088783,,
03/16/21,67736.86,67842.3,67044.52,67289.37,-447.49,-0.7%,-0.660629973,,
03/15/21,67875.22,68028.34,67566.42,67566.42,-308.8,-0.5%,-0.454952485,,
2003/12/21,68580.62,68673.02,67675.59,68209.86,-370.76,-0.5%,-0.540619201,,
2003/11/21,68551.16,68924.99,68544.1,68775.06,223.9,0.3%,0.326617376,,
2003/10/21,68219.53,68643.42,67941.45,68516.99,297.46,0.4%,0.436033494,,
2003/09/21,68255.11,69021.59,68051.92,68655.96,400.85,0.6%,0.587282036,,
2003/08/21,67947.97,68493.73,67922.86,68426.17,478.2,0.7%,0.703773785,,
2003/05/21,67764.1,68462.38,67501.45,68271.19,507.09,0.7%,0.748316587,,
2003/04/21,68055.92,68358.39,67588.21,67743.54,-312.38,-0.5%,-0.459004889,,
2003/03/21,68822.57,69403.75,68226.7,68326.79,-495.78,-0.7%,-0.720374145,,
2003/02/21,67349.54,68543.9,67277.74,68510.75,1161.21,1.7%,1.724154315,,
2003/01/21,67030.96,67859.91,67030.96,67536.96,506,0.8%,0.754875061,,
02/26/21,66396.4,66621.48,65808.87,66138.05,-258.35,-0.4%,-0.389102421,,
02/25/21,66954.28,67570.98,66927.41,67483.76,529.48,0.8%,0.790808295,,
02/24/21,65720.72,66955.19,65720.72,66200.76,480.04,0.7%,0.730424134,,
02/23/21,67326.05,67696.9,65775.59,65921.6,-1404.45,-2.1%,-2.086042475,,
02/22/21,67205.35,67624.14,67127.29,67362.82,157.47,0.2%,0.234311703,,
02/19/21,66395.45,67471.95,66232.2,67464.86,1069.41,1.6%,1.610667598,,
02/18/21,66937.89,67083.9,66524.08,66575.45,-362.44,-0.5%,-0.541457163,,
02/17/21,67434.93,67599.27,67018.41,67110.07,-324.86,-0.5%,-0.48173847,,
02/16/21,67246.19,67736.96,66989.32,67227.06,-19.13,0.0%,-0.028447708,,
02/15/21,66751.64,67124.83,66483.36,67124.83,373.19,0.6%,0.559072406,,
2002/12/21,65633.92,66197.59,65437.84,66132.24,498.32,0.8%,0.759241563,,
2002/11/21,65889.19,66222.2,65635.5,65882.72,-6.47,0.0%,-0.009819517,,
2002/10/21,65613.39,66150.82,65579.23,66150.82,537.43,0.8%,0.81908586,,
2002/09/21,65119,65342.53,64897.05,65162.69,43.69,0.1%,0.067092554,,
2002/08/21,64905.35,65275.17,64723.42,65059.16,153.81,0.2%,0.236975843,,
2002/05/21,63997.27,64574.55,63986.19,64289.48,292.21,0.5%,0.456597602,,
2002/04/21,63034.7,63887.49,63034.7,63786.21,751.51,1.2%,1.192216351,,
2002/03/21,62973.54,63266.49,62857.18,63010.61,37.07,0.1%,0.058865994,,
2002/02/21,63270.03,63384.5,62611.31,62733.65,-536.38,-0.8%,-0.847763151,,
2002/01/21,63357.02,63357.02,62779.75,62796.65,-560.37,-0.9%,-0.884463947,,
01/29/21,63302.28,63302.28,62258.77,62472.1,-830.18,-1.3%,-1.311453553,,
01/28/21,62612.37,63311.71,62345.25,63206.72,594.35,0.9%,0.949253318,,
01/27/21,63900.03,63910.1,62677.81,62784.52,-1115.51,-1.7%,-1.74571123,,
01/26/21,64010.99,64222.26,63828.39,63923.63,-87.36,-0.1%,-0.136476564,,
01/25/21,64340.13,65346.86,64280.2,64559.85,219.72,0.3%,0.3414976,,
01/22/21,64325.61,64384.15,63779.1,63987.92,-337.69,-0.5%,-0.524969759,,
01/21/21,64316.55,64511.63,64100.03,64174.88,-141.67,-0.2%,-0.220269899,,
01/20/21,64291.98,64388.35,64029.2,64108.51,-183.47,-0.3%,-0.285369964,,
01/19/21,63790.82,64007.05,63603.26,63603.26,-187.56,-0.3%,-0.294023497,,
01/18/21,63569.01,63819.63,63469.19,63713.87,144.86,0.2%,0.227878333,,
01/15/21,64079.16,64079.16,63549.75,63549.75,-529.41,-0.8%,-0.826181242,,
01/14/21,63781.29,64056.33,63761.67,63884.77,103.48,0.2%,0.162241936,,
01/13/21,63571.42,63874.75,63474.53,63474.53,-96.89,-0.2%,-0.152411257,,
2001/12/21,63758.9,63978.72,63384.46,63535.1,-223.8,-0.4%,-0.35100982,,
2001/11/21,63617.89,64021.92,63382.12,63759.93,142.04,0.2%,0.22327053,,
2001/08/21,63361.57,63829.19,63361.57,63519.18,157.61,0.2%,0.248746993,,
2001/07/21,61933.64,63042.88,61933.64,63042.88,1109.24,1.8%,1.791013737,,
2001/06/21,61115.27,61977.97,61115.27,61857.42,742.15,1.2%,1.214344631,,
2001/05/21,60472.65,61169.5,60436.93,60921.37,448.72,0.7%,0.742021393,,
2001/04/21,59784.96,60479.42,59689.18,60479.42,694.46,1.2%,1.161596495,,
2001/01/21,59408.68,59408.68,59408.68,59408.68,0,0.0%,0,,
12/31/20,59634.93,59634.93,58994.51,59408.68,-226.25,-0.4%,-0.379391742,,
12/30/20,59874.73,60055.13,59317.16,59634.93,-239.8,-0.4%,-0.40050285,,
12/29/20,58889.02,59681.53,58745.51,59246.4,357.38,0.6%,0.606870347,,
12/28/20,58955.67,59243.61,58535.21,59006.07,50.4,0.1%,0.085487961,,
12/25/20,59175.8,59175.8,59175.8,59175.8,0,0.0%,0,,
12/24/20,58986.72,59175.8,58764.16,59175.8,189.08,0.3%,0.320546726,,
12/23/20,58584.76,59047.41,58466.8,58986.72,401.96,0.7%,0.686117004,,
12/22/20,58572.28,58763.4,58349.72,58619.75,47.47,0.1%,0.081045163,,
12/21/20,59657.52,59758.2,58142.43,58714.87,-942.65,-1.6%,-1.580102559,,
12/18/20,60339.54,60339.54,59788.12,59788.12,-551.42,-0.9%,-0.913861789,,
12/17/20,59883.89,60591.92,59883.89,60544.3,660.41,1.1%,1.102817469,,
12/16/20,59478.26,59478.26,59478.26,59478.26,0,0.0%,0,,
12/15/20,59508.8,59577.78,59059.25,59478.26,-30.54,-0.1%,-0.051320141,,
12/14/20,59191.11,59648.89,59191.11,59508.8,317.69,0.5%,0.536719112,,
2012/11/20,59161.59,59424.07,58908.64,59412.61,251.02,0.4%,0.424295561,,
2012/10/20,59206.38,59303.94,58875.49,59282.77,76.39,0.1%,0.129023257,,
2012/09/20,59045.58,59669.66,59045.58,59291.75,246.17,0.4%,0.416915203,,
2012/08/20,59468.03,59607.85,58976.12,59159.36,-308.67,-0.5%,-0.519052002,,
2012/07/20,59422.78,59527.7,58999,59527.7,104.92,0.2%,0.176565284,,
2012/04/20,59319.74,59468.12,59111.73,59419.37,99.63,0.2%,0.167954209,,
2012/03/20,58747.53,59147.23,58595.86,58947.48,199.95,0.3%,0.340354735,,
2012/02/20,57710.96,58281.98,57618.14,58281.98,571.02,1.0%,0.989448105,,
2012/01/20,57329.86,57712.36,57203.04,57509.72,179.86,0.3%,0.313728308,,
11/30/20,57518.11,57518.11,56809.35,57091.89,-426.22,-0.7%,-0.741018785,,
11/27/20,57848.96,58128.81,57662.31,57822.5,-26.46,0.0%,-0.045739802,,
11/26/20,57943.64,58097.44,57741.41,57923.69,-19.95,0.0%,-0.034430008,,
11/25/20,57747.68,57862.7,57522.84,57742.19,-5.49,0.0%,-0.009506875,,
11/24/20,57289.26,57885.46,57289.26,57761.92,472.66,0.8%,0.825041203,,
11/23/20,56805.28,57435.85,56805.28,57147.31,342.03,0.6%,0.602109522,,
11/20/20,56949.73,56949.73,56459.1,56615.28,-334.45,-0.6%,-0.587272319,,
11/19/20,56932.34,57160.52,56591.2,56753.49,-178.85,-0.3%,-0.314144825,,
11/18/20,57048.84,57522.38,56686.7,57323.67,274.83,0.5%,0.481745115,,
11/17/20,57109.89,57505.45,56994.48,57053.01,-56.88,-0.1%,-0.09959746,,
11/16/20,57557.52,57585.77,57159.58,57267,-290.52,-0.5%,-0.504747251,,
11/13/20,56953.16,57209.65,56745.58,57182.6,229.44,0.4%,0.402857366,,
2011/12/20,57956.04,57956.04,56934.9,57031.19,-924.85,-1.6%,-1.595778456,,
2011/11/20,57537.61,57843.76,57374.69,57607.3,69.69,0.1%,0.121120776,,
2011/10/20,56961.35,57741.73,56671.02,57672.12,710.77,1.2%,1.247811016,,
2011/09/20,56873.46,57952.01,56843.02,57307.49,434.03,0.8%,0.763150334,,
2011/06/20,55093.83,56564.22,54933.36,56387.04,1293.21,2.3%,2.347286438,,
2011/05/20,54383.62,55239.01,53910.63,55225.24,841.62,1.5%,1.547561564,,
2011/04/20,53527.37,53975.53,52811.67,53656.21,128.84,0.2%,0.240699291,,
2011/03/20,52795.96,53597.2,52795.96,53187.81,391.85,0.7%,0.742196941,,
2011/02/20,51867.07,52695.06,51793.24,52618.04,750.97,1.4%,1.447874345,,
10/30/20,51916.44,52028.79,51225.53,51684.7,-231.74,-0.4%,-0.44637113,,
10/29/20,52853.72,52853.72,51420.95,51896.97,-956.75,-1.8%,-1.810184789,,
10/28/20,54333.4,54333.4,52273.21,52308.14,-2025.26,-3.7%,-3.727467819,,
10/27/20,55059.95,55059.95,53986.37,54079.43,-980.52,-1.8%,-1.78082254,,
10/26/20,55150.38,55283.11,54819.71,54890.88,-259.5,-0.5%,-0.470531663,,
10/23/20,54937.89,55523.73,54903.31,55339.58,401.69,0.7%,0.731171146,,
10/22/20,55121.42,55145.78,54731.14,54796.42,-325,-0.6%,-0.589607452,,
10/21/20,55318.92,55481.96,54936.33,55345.49,26.57,0.0%,0.048030583,,
10/20/20,54997.38,55328.03,54838.83,55271.75,274.37,0.5%,0.49887831,,
10/19/20,55203.84,55404.8,55013.02,55161.03,-42.81,-0.1%,-0.077548953,,
10/16/20,55118.44,55206.72,54925.76,55047.26,-71.18,-0.1%,-0.129140085,,
10/15/20,54769.56,54905.4,54359.64,54843.96,74.4,0.1%,0.13584188,,
10/14/20,55259.79,55470.73,55081.29,55394.23,134.44,0.2%,0.243287208,,
10/13/20,55576.43,55599.32,54992.08,55054.53,-521.9,-0.9%,-0.939067155,,
2010/12/20,55451.68,55767.18,55367.78,55552.35,100.67,0.2%,0.181545446,,
2010/09/20,54764.71,55182.99,54725.03,55182.99,418.28,0.8%,0.763776527,,
2010/08/20,54771.13,54870.69,54447.24,54554.85,-216.28,-0.4%,-0.394879565,,
2010/07/20,54354.82,54749.77,54032.1,54749.77,394.95,0.7%,0.726614493,,
2010/06/20,54882.42,54882.42,54183.92,54203.83,-678.59,-1.2%,-1.236443291,,
2010/05/20,54467.63,54698.86,54239.77,54524.05,56.42,0.1%,0.103584459,,
2010/02/20,54040.41,54297.3,53782.18,54219.24,178.83,0.3%,0.330919029,,
2010/01/20,54394.49,54815.95,54171.95,54446.78,52.29,0.1%,0.09613106,,
09/30/20,54430.57,54683.03,54140.34,54264.96,-165.61,-0.3%,-0.304259169,,
09/29/20,54603.12,54734.93,54352.33,54506.88,-96.24,-0.2%,-0.176253665,,
09/28/20,53628.45,54916.35,53628.45,54718.8,1090.35,2.0%,2.033155909,,
09/25/20,53861.6,53861.6,52963.6,53587.11,-274.49,-0.5%,-0.509620954,,
09/24/20,54247.81,54247.81,54247.81,54247.81,0,0.0%,0,,
09/23/20,53265.33,54641.54,53213.12,54247.81,982.48,1.8%,1.844501855,,
09/22/20,53430.67,53578.84,53059.14,53265.33,-165.34,-0.3%,-0.309447739,,
09/21/20,54358.64,54358.64,53053.61,53319.08,-1039.56,-1.9%,-1.912409876,,
09/18/20,55138.46,55266.63,54598.8,54673.65,-464.81,-0.8%,-0.84298691,,
09/17/20,55253.33,55266.34,54785.09,55035.6,-217.73,-0.4%,-0.394057698,,
09/16/20,56130.62,56245.43,55833.03,55960.74,-169.88,-0.3%,-0.302651209,,
09/15/20,56693.96,56722.8,56014.07,56130.78,-563.18,-1.0%,-0.993368606,,
09/14/20,56536.86,56658.96,56034.47,56327.05,-209.81,-0.4%,-0.371103029,,
2009/11/20,55838.19,56276.95,55780.46,56087.84,249.65,0.4%,0.447095438,,
2009/10/20,55271.52,56327.4,55051.16,55953.96,682.44,1.2%,1.2347046,,
2009/09/20,54489.35,55211.34,54489.35,55211.34,721.99,1.3%,1.325011218,,
2009/08/20,54369.94,54692.2,54111.56,54438.82,68.88,0.1%,0.126687651,,
2009/07/20,53906.39,54512.62,53906.39,54400.28,493.89,0.9%,0.91619936,,
2009/04/20,54170.04,54596.11,53684.89,53878.95,-291.09,-0.5%,-0.537363458,,
2009/03/20,55679.72,55683.07,54491.44,54522.35,-1157.37,-2.1%,-2.078620367,,
2009/02/20,56221.06,56441.67,55712.29,55861.88,-359.18,-0.6%,-0.638870914,,
2009/01/20,56146.88,56478.49,55738.68,55927.69,-219.19,-0.4%,-0.390386786,,
08/31/20,56292.7,56515.39,55308.85,55476.11,-816.59,-1.5%,-1.450614378,,
08/28/20,56838.41,56926.13,55820.96,56057.1,-781.31,-1.4%,-1.374616215,,
08/27/20,56976.09,57368.38,56751.87,56869.67,-106.42,-0.2%,-0.186780104,,
08/26/20,56161.62,56628.18,55853.36,56572.24,410.62,0.7%,0.731139878,,
08/25/20,56619.12,56853.2,56052.67,56114.23,-504.89,-0.9%,-0.891730567,,
08/24/20,56291.9,57046.2,56291.9,56625.42,333.52,0.6%,0.59248311,,
08/21/20,56142.63,56416.52,55432.08,55949.92,-192.71,-0.3%,-0.343250753,,
08/20/20,55893.58,55958.07,55267.4,55629.98,-263.6,-0.5%,-0.471610514,,
08/19/20,56769.39,57005.12,56387.23,56433.28,-336.11,-0.6%,-0.592062025,,
08/18/20,57593.92,57664.24,56891.72,57025.16,-568.76,-1.0%,-0.987534795,,
08/17/20,57397.88,57674.14,57008.54,57435.08,37.2,0.1%,0.064810756,,
08/14/20,57342.19,57346.76,56923.8,57077.48,-264.71,-0.5%,-0.461632177,,
08/13/20,57101.15,57459.5,56814.97,57419.46,318.31,0.6%,0.557449368,,
2008/12/20,57045.56,57610.21,56862.28,57417.28,371.72,0.7%,0.651619513,,
2008/11/20,56941.85,57676.49,56941.85,57168.24,226.39,0.4%,0.397581041,,
2008/07/20,57654.38,57654.38,56539.47,56757.73,-896.65,-1.6%,-1.555215753,,
2008/06/20,57755.26,58092.12,57586,57656.69,-98.57,-0.2%,-0.170668438,,
2008/05/20,56882.24,57797.79,56882.24,57629.36,747.12,1.3%,1.313450385,,
2008/04/20,56110.63,56368.28,55999.83,56248.93,138.3,0.2%,0.246477361,,
2008/03/20,55961.73,56314.24,55420.12,55829.4,-132.33,-0.2%,-0.23646517,,
07/31/20,56124.8,56655.9,55662.97,55721.8,-403,-0.7%,-0.718042648,,
07/30/20,56884.57,57068.43,55720.78,55844.9,-1039.67,-1.8%,-1.827683676,,
07/29/20,56312.66,56829.51,56312.66,56707.74,395.08,0.7%,0.701582912,,
07/28/20,56471.91,56495.34,55973.39,56488.11,16.2,0.0%,0.028686829,,
07/27/20,55850.51,56425.88,55725.24,56326.2,475.69,0.9%,0.851720065,,
07/24/20,55310.65,55822.08,55300.11,55645.65,335,0.6%,0.605669975,,
07/23/20,56269.49,56446.87,56009.2,56070.7,-198.79,-0.4%,-0.353282036,,
07/22/20,56349.82,56488.5,55547.79,55834.24,-515.58,-0.9%,-0.914962994,,
07/21/20,57096.21,57415.26,56361.79,56422.14,-674.07,-1.2%,-1.180586242,,
07/20/20,55945.29,56455.44,55731.92,56265.36,320.07,0.6%,0.572112505,,
07/17/20,55899.54,55951.13,55637.86,55911.8,12.26,0.0%,0.021932202,,
07/16/20,55110.13,55831.52,54962.77,55729.45,619.32,1.1%,1.123786135,,
07/15/20,55891.66,56421.68,55867.56,55947.05,55.39,0.1%,0.099102442,,
07/14/20,55603.29,55603.29,55053.58,55531.05,-72.24,-0.1%,-0.12992037,,
07/13/20,55691.52,56283.92,55691.52,56199.46,507.94,0.9%,0.912059861,,
2007/10/20,55186.53,55925.95,54999.48,55417.89,231.36,0.4%,0.419232737,,
2007/09/20,56220.45,56515.82,55787.9,55787.9,-432.55,-0.8%,-0.76938196,,
2007/08/20,55565.38,55920.54,55344.69,55870.69,305.31,0.5%,0.549460833,,
2007/07/20,54951.03,55292.34,54606.84,55243.8,292.77,0.5%,0.532783462,,
2007/06/20,54833.57,55291.18,54695.46,54846.28,12.71,0.0%,0.023179231,,
2007/03/20,54628.43,54925.35,54403.66,54521.9,-106.53,-0.2%,-0.19500835,,
2007/02/20,54385.48,54963.53,54378.19,54617.19,231.71,0.4%,0.426051218,,
2007/01/20,54306.86,54568.06,53572.97,53787.72,-519.14,-1.0%,-0.955938163,,
06/30/20,54452.3,54561.41,54048.11,54362.36,-89.94,-0.2%,-0.165172086,,
06/29/20,53668.78,54240.75,53335.35,54141.5,472.72,0.9%,0.880810035,,
06/26/20,54299.16,54375.14,53632.34,53648.05,-651.11,-1.2%,-1.199116156,,
06/25/20,54150.09,54347.06,53650.31,53914.05,-236.04,-0.4%,-0.435899553,,
06/24/20,55473.66,55635.95,54275.34,54447.73,-1025.93,-1.8%,-1.849400238,,
06/23/20,54977.02,55627.06,54977.02,55474.93,497.91,0.9%,0.905669314,,
06/22/20,54167.96,54678.7,54063.3,54230.17,62.21,0.1%,0.114846489,,
06/19/20,54418.5,54651.87,54136.44,54224.4,-194.1,-0.4%,-0.356680173,,
06/18/20,53926.41,54315.71,53495.12,53941.22,14.81,0.0%,0.027463352,,
06/17/20,53456.47,54040.12,53456.47,54027.42,570.95,1.1%,1.068065288,,
06/16/20,52270.2,52270.2,52270.2,52270.2,0,0.0%,0,,
06/15/20,53639.64,53639.64,51965.95,52270.2,-1369.44,-2.6%,-2.553037269,,
2006/12/20,52273.76,53734,52190.35,53639.64,1365.88,2.6%,2.612936204,,
2006/11/20,53226.08,53548.38,52398.37,53295.3,69.22,0.1%,0.130049029,,
2006/10/20,54668.47,54823.38,53508.95,53672.63,-995.84,-1.8%,-1.821598446,,
2006/09/20,54798.69,54898.2,54078.01,54483.48,-315.21,-0.6%,-0.57521448,,
2006/08/20,54453.31,54912.52,54293.62,54684.32,231.01,0.4%,0.424235001,,
2006/05/20,53386.34,54909.73,53386.34,54722.38,1336.04,2.5%,2.502587741,,
